frame.number,frame.time_relative,usb.endpoint_address,usb.transfer_type,usb.urb_type,usb.urb_id,usb.urb_status,usb.data_len,usb.setup.bRequest,usb.setup.wValue,usb.setup.wIndex,usb.setup.wLength,usb.capdata
"352","0.147259000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"353","0.148258000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"354","0.148259000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"355","0.149229000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"356","0.149230000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"357","0.150258000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"358","0.150259000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"359","0.151260000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"360","0.151261000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"361","0.152249000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"362","0.152250000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"363","0.153249000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"364","0.153250000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"365","0.154258000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"366","0.154259000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"367","0.155245000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"368","0.155246000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"369","0.156232000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"370","0.156234000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"371","0.157234000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"372","0.157239000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"373","0.158231000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"374","0.158233000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"375","0.159229000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"376","0.159231000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"377","0.160242000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"378","0.160244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"379","0.161258000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"380","0.161260000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"381","0.162258000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"382","0.162261000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"383","0.163257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"384","0.163260000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"385","0.164258000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"386","0.164260000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"387","0.165259000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"388","0.165262000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"389","0.166258000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"390","0.166260000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"391","0.167258000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"392","0.167260000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"393","0.168258000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"394","0.168261000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"395","0.169257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"396","0.169260000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"397","0.170258000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"398","0.170260000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"399","0.171257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"400","0.171260000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"401","0.172245000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"402","0.172247000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"403","0.173234000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"404","0.173236000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"405","0.174284000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"406","0.174286000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"407","0.175284000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"408","0.175285000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"409","0.176283000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"410","0.176285000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"411","0.177259000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"412","0.177260000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"413","0.178245000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"414","0.178246000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"415","0.179257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"416","0.179258000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"417","0.180257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"418","0.180258000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"419","0.181257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"420","0.181258000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"421","0.182258000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"422","0.182259000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"423","0.183245000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"424","0.183246000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"425","0.184284000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"426","0.184285000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"427","0.185262000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"428","0.185263000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"429","0.186257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"430","0.186258000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"431","0.187258000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"432","0.187259000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"433","0.188261000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"434","0.188262000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"435","0.189229000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"436","0.189231000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"437","0.190233000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"438","0.190238000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"439","0.191256000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"440","0.191259000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"441","0.192229000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"442","0.192232000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"443","0.193246000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"444","0.193249000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"445","0.194260000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"446","0.194262000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"447","0.195257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"448","0.195260000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"449","0.196258000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"450","0.196260000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"451","0.197257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"452","0.197260000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"453","0.198230000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"454","0.198233000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"455","0.199259000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"456","0.199262000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"457","0.200257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"458","0.200260000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"459","0.201261000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"460","0.201263000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"461","0.202245000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"462","0.202247000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"463","0.203257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"464","0.203259000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"465","0.204258000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"466","0.204260000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"467","0.205239000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"468","0.205240000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"469","0.206231000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"470","0.206233000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"471","0.207233000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"472","0.207234000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"473","0.208260000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"474","0.208262000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"475","0.209257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"476","0.209259000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"477","0.210273000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"478","0.210274000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"479","0.211257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"480","0.211258000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"481","0.212257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"482","0.212258000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"483","0.213257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"484","0.213258000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"485","0.214257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"486","0.214258000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"487","0.215259000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"488","0.215260000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"489","0.216257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"490","0.216258000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"491","0.217257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"492","0.217258000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"493","0.218257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"494","0.218258000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"495","0.219261000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"496","0.219262000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"497","0.220257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"498","0.220258000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"499","0.221257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"500","0.221258000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"501","0.222245000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"502","0.222246000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"503","0.223233000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"504","0.223236000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"505","0.224231000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"506","0.224232000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"507","0.225255000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"508","0.225256000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"509","0.226257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"510","0.226258000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"511","0.227257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"512","0.227258000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"513","0.228257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"514","0.228258000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"515","0.229258000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"516","0.229259000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"517","0.230259000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"518","0.230260000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"519","0.231257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"520","0.231258000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"521","0.232252000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"522","0.232256000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"523","0.233257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"524","0.233260000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"525","0.234257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"526","0.234259000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"527","0.235257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"528","0.235259000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"529","0.236257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"530","0.236260000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"531","0.237257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"532","0.237259000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"533","0.238257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"534","0.238260000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"535","0.239237000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"536","0.239239000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"537","0.240232000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"538","0.240233000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"539","0.241242000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"540","0.241243000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"541","0.242230000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"542","0.242231000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"543","0.243247000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"544","0.243248000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"545","0.244257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"546","0.244258000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"547","0.245257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"548","0.245258000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"549","0.246257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"550","0.246258000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"551","0.247257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"552","0.247258000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"553","0.248257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"554","0.248258000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"555","0.249244000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"556","0.249261000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"557","0.250257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"558","0.250258000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"559","0.251262000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"560","0.251263000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"561","0.252244000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"562","0.252245000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"563","0.253257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"564","0.253258000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"565","0.254257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"566","0.254258000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"567","0.255244000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"568","0.255245000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"569","0.256232000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"570","0.256234000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"571","0.257246000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"572","0.257248000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"573","0.258254000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"574","0.258255000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"575","0.259259000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"576","0.259260000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"577","0.260257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"578","0.260258000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"579","0.261257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"580","0.261258000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"581","0.262257000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"582","0.262258000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
